INPUT:right_0	INPUT:right_1	INPUT:right_2	INPUT:right_3	INPUT:left_0	INPUT:left_1	INPUT:left_2	INPUT:left_3	INPUT:prompt	GOLDEN:result
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8971726a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/897c59a0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/89881100-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/899b96d0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/89b9f634-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/89c6d624-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/89cbf3de-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/89d5b7fc-d2cf-11ed-914c-000d3a8f56ff.png	a man with his hand covering his face	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a13650c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a1c88d0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a26f022-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a33c20c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/89db1b02-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/89e6cfce-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/89f7978c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a01dc42-d2cf-11ed-914c-000d3a8f56ff.png	an african warrior with asian inspired armor	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a474d9a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a5872be-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a615fdc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a70bc5c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a7ecd74-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a8414fa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a90ea0e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a9675c8-d2cf-11ed-914c-000d3a8f56ff.png	an island floating in the air	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8a9c98fe-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8aa8ce4e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8ab9dcb6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8ac331a8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8aced882-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8adc5bc4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8ae61d12-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8af9b304-d2cf-11ed-914c-000d3a8f56ff.png	a concept art of a lunar city	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8b066b44-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8b1190aa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8b22f368-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8b33574e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8b3d2044-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8b423ad4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8b4dedd4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8b56f230-d2cf-11ed-914c-000d3a8f56ff.png	a mega city in space	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8bb0bf54-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8bc74242-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8bd16538-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8bdac1d2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8b611882-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8b6ec5cc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8b88c9e0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8b9b5b96-d2cf-11ed-914c-000d3a8f56ff.png	baroque ornaments in concentric circles	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8be52834-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8bf121c0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8bfca842-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c095e48-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c189372-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c225614-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c2c3c06-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c3a7816-d2cf-11ed-914c-000d3a8f56ff.png	a man on his wedding day	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c43aa44-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c5002d0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c5a1a72-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c63b898-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c6ed214-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c73db88-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c78a92e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c82b57c-d2cf-11ed-914c-000d3a8f56ff.png	a 8-bit art portrait of a female goddess	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8cc05206-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8ccbe198-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8cd99dce-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8ce222f0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c886080-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8c98478e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8ca1e9b0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8cae803a-d2cf-11ed-914c-000d3a8f56ff.png	a fluffy male otterhound lying in the sun	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8cef3490-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8cfcb64c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d166506-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d21f024-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d2b583a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d30f0d8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d36530c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d3c8628-d2cf-11ed-914c-000d3a8f56ff.png	a tall narrow round flag tower with a massive entrance	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d7d4cda-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d86701c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d923a64-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d9b7ee4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d464b22-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d508268-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d61e6d4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8d721f5e-d2cf-11ed-914c-000d3a8f56ff.png	an abandoned and broken star wars x-wing starfighter in a swamp	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8da4f91a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8db631b2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8dc32160-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8dd24942-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8ddc5c0c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8de3b754-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8debd056-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8df3ffec-d2cf-11ed-914c-000d3a8f56ff.png	a girl with blue lips	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8e48f16e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8e51cbd6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8e5a510c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8e64481a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8e042304-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8e138024-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8e27b5a8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8e393eae-d2cf-11ed-914c-000d3a8f56ff.png	a rabbit	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8eb92326-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8ec50bbe-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8ed0cf44-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8edbfa72-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8e6debf4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8e7ed31a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8e8f5a8c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8eac2b1c-d2cf-11ed-914c-000d3a8f56ff.png	an elf with pointy ears wearing golden armor	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8f14f4d0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8f1fe46c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8f2a66c6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8f344f06-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8ee9f758-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8ef78454-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8f00ddb0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8f0a3d88-d2cf-11ed-914c-000d3a8f56ff.png	a death tarot card with half skull face	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8f3f17e2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8f4a521a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8f563c9c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8f6f7752-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8f79953e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8f8475f8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8f905f9e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8fa36544-d2cf-11ed-914c-000d3a8f56ff.png	a landscape	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/8fae8352-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8fb953e0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8fc74b3a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8fdd5eca-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8fe79052-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/8fecb122-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/900a8fbc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/900f5cb8-d2cf-11ed-914c-000d3a8f56ff.png	a rabbit faced warrior	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/901ab432-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/90338ad4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/904178ce-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/904b32d8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/90579d5c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9069989a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/907bc8a8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/908cd206-d2cf-11ed-914c-000d3a8f56ff.png	a luxury christmas background with small red glitter	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/90ebf484-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/90f3f59e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/90fae16a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/91051482-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/909a1d12-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/90a4832e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/90b41744-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/90debd28-d2cf-11ed-914c-000d3a8f56ff.png	a picture of the Batman	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9147c3fe-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/914d02ec-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/91524f5e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/915e4cfa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/91113cb2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/911ca214-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/91302b54-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/913a5336-d2cf-11ed-914c-000d3a8f56ff.png	a futuristic cyberpunk UFO	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/91a0ebfa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/91b0ecbc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/91b63438-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/91bc7690-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/916331d4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9171a41c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/917ed34e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/919554ca-d2cf-11ed-914c-000d3a8f56ff.png	a whale swimming in clouds	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/91f5ac58-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/91fcb11a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9205adf6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/920f1332-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/91c2202c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/91cb8022-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/91d6f862-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/91e9afa2-d2cf-11ed-914c-000d3a8f56ff.png	a nuclear explosion on an atoll	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/92199a5a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/922ca618-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/923909ee-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9246958c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/925398ae-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/925daff6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9262d15c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/926f41ee-d2cf-11ed-914c-000d3a8f56ff.png	a warrior with one hand missing	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/92b3fa5a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/92b8cea4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/92beb8d2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/92c41b1a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/92771f2c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9286445c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/928f73c4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/929c731c-d2cf-11ed-914c-000d3a8f56ff.png	a cat in the style of the dark souls boss	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/92cabbd2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/92d86d72-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/92e3dc7a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/92fb7a74-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/93075baa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/930f2ea2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/93142aba-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9319664c-d2cf-11ed-914c-000d3a8f56ff.png	a woman with light feathers of different colors	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/931fd57c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/932efce6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9347d752-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/93514d3c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/935b9896-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/93649dd8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/936c4c90-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9375eb2e-d2cf-11ed-914c-000d3a8f56ff.png	an omelette with eggs and goldfish garnished with goldfish	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/938159be-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/939033f8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/939ac46c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/93a4d966-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/93af7c22-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/93b9cbb4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/93d3f494-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/93d925f4-d2cf-11ed-914c-000d3a8f56ff.png	a space ship exploding in battle	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/94211ca6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/942a489e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9435e1ea-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9442e6c4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/93e9585c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/93f7aa1a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/93fff65c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9412c61a-d2cf-11ed-914c-000d3a8f56ff.png	a first person shooter game set in a blade runner city	left
